Id,Name,MajorId,EMark,AMark,SchoolId,EYear,LStatus,EForm
18133409,D??ng Anh L?i,7540209,28.75,0.80000001,1886,2018,3,2
18133410,Tr?n Trâm L?i,7510203A,20.25,1.28,2874,2018,4,2
18133411,??ng Trâm ??c,7510206C,23.5,1.14,1297,2018,2,3
18133412,Phan An Anh,7510302A,24.5,1.76,2642,2018,3,2
18133413,Hoàng Duy H?nh,7510106,15.75,2,2116,2018,3,1
18133414,V? Th?o ?ào,7510801C,25.5,7.1500001,3478,2018,1,1
18133415,Ph?m Th?y H?nh,7480201,17.75,9.9200001,1404,2018,2,3
18133416,Lý Th?o Tú,7540101A,18.5,7.0999999,1381,2018,1,3
18133417,Ph?m M?nh Lam,7510208,22.75,7.4000001,3359,2018,1,2
18133418,Ngô Nh? Dung,7480108A,25.75,3.95,2236,2018,1,3
18133419,Bùi Lan Hà,7510201A,19.75,6.5700002,1953,2018,4,3
18133420,Hu?nh Xuân Minh,1510201C,22.5,6.3899999,1524,2018,2,1
18133421,Hoàng Gia Bình,7520212,29.75,1.14,107,2018,2,2
18133422,Lý Vân Nam,7520117,19.25,0.75,3617,2018,4,1
18133423,Lý Hi?u H?nh,7510206C,17.5,6.25,2113,2018,2,2
18133424,Phan Vân Khôi,7540101,28.75,5.8299999,1758,2018,2,3
18133425,Nguy?n Ng?c Tri?u,7520212,21.75,9.04,1608,2018,3,1
18133426,Hu?nh V? H?nh,1510201C,16.25,1.97,2297,2018,3,2
18133427,Tr?n Trâm Hoàng,7510202C,20.25,2.5699999,1978,2018,4,2
18133428,??ng Thành Giang,7210404,15.25,0.58999997,3974,2018,4,3
18133429,??ng Hoàng B?ng,7480118,23.5,1.59,3849,2018,1,1
18133430,Bùi Công Khang,7510302A,18.25,3.26,61,2018,1,3
18133431,Bùi Nh?t ?an,7510406,16.5,6.7199998,314,2018,4,3
18133432,H? Xuân Mi,7510601,19.75,3.6900001,2514,2018,3,3
18133433,Ngô Vi Khuê,7480203,21.75,1.73,1091,2018,1,1
18133434,Ngô Huy Tri?u,7510203C,26.25,2.76,3348,2018,4,2
18133435,Tr?n Th?y Hà,7580205,24.75,7.0500002,1454,2018,2,1
18133436,Tr?n Anh Hi?n,7480108A,25.25,5.8099999,2093,2018,4,2
18133437,Tr?n Khánh H?u,7340122,29.5,5.3099999,2983,2018,2,1
18133438,Hoàng Ái Ng?c,7480201,16.5,3.29,476,2018,4,1
18133439,Lý Huy Tri?u,7510203C,16.25,8.0699997,3281,2018,3,1
18133440,Hoàng An Di?m,7580302,26.25,7.1500001,1639,2018,3,2
18133441,Ngô Công Th?ch,7480201A,25.25,7.6199999,439,2018,4,2
18133442,Tr?n Thu Tri?u,7510206C,23.5,9.7399998,194,2018,4,2
18133443,Ph?m Nh? Kh?i,7510302,17.75,2.47,951,2018,3,3
18133444,Bùi ?ình Khanh,7510301,18.75,8.1199999,2966,2018,3,3
18133445,??ng Yên Khuê,7340301,19.5,9.0299997,3136,2018,2,3
18133446,H? Gia Sinh,7540101C,24.25,7,714,2018,4,1
18133447,D??ng Tu?n  Tài,7510206C,18.25,1.6799999,3293,2018,3,1
18133448,?? Khánh Khanh,7510406,26.25,3.72,3341,2018,2,3
18133449,V? ?ình L?c,7510203,22.75,9.3800001,2911,2018,2,1
18133450,Phan Trâm B?o,7510303,28.25,3.03,2015,2018,2,2
18133451,Hoàng Th?o Hoàng,7510209,21.25,6.21,3543,2018,1,3
18133452,?? V? Châu,7510208,22.25,6.0700002,2684,2018,2,1
18133453,V? Hoàng Lâm,7510202C,15.75,0.43000001,895,2018,1,3
18133454,Phan Thi?n ?an,7540209C,15.75,9.8400002,1394,2018,1,1
18133455,?? An ?an,7510401C,25.75,2.8499999,216,2018,3,1
18133456,H? Huy Anh,7510208,29.25,4.1100001,3120,2018,2,2
18133457,?? ?ình H?nh,7510303,15.5,6.4299998,1489,2018,1,2
18133458,Tr?n An H?i,7510102C,27.75,7.9499998,1385,2018,4,2
18133459,D??ng ??c Khôi,7510205,20.25,1.22,3781,2018,1,2
18133460,Lê Hi?u B?ng,7540101A,16.75,4.5999999,2170,2018,4,3
18133461,Ph?m Nh? Tri?u,7510301C,18.75,2.1700001,2330,2018,1,3
18133462,Ngô Thi?n ??t,7510102,19.75,7.7600002,448,2018,4,2
18133463,Phan Hoài Minh,7510301C,23.25,0.86000001,788,2018,3,3
18133464,Ph?m Kh?i Ngân,7510605,21.75,1.77,826,2018,4,2
18133465,Ph?m V? H?i,7140231,21.5,5.71,2928,2018,1,1
18133466,Bùi Th?y Hoa,7510301C,19.75,4.8800001,3566,2018,2,2
18133467,??ng An B?ng,7480118,18.75,4.4299998,3517,2018,4,2
18133468,Nguy?n Thanh B?ng,7580101,25.75,0.31,126,2018,2,2
18133469,Bùi Minh Hi?n,7510106,22.25,7.4099998,3401,2018,4,2
18133470,Phan Gia Anh,7510301C,17.25,2.9200001,1692,2018,2,2
18133471,??ng M?nh Minh,7480201A,29.5,4.3600001,2436,2018,4,1
18133472,V? Thanh Mai,7510302N,27.25,3.1600001,2214,2018,2,1
18133473,Tr?n Thi?n H?i,7510301C,28.25,4.23,2809,2018,2,2
18133474,Hoàng ??c Toàn,7510202C,17.25,5.23,3652,2018,3,2
18133475,?? Gia Tri?u,7510302N,25.5,1.01,632,2018,3,3
18133476,Nguy?n Th?o Hoa,7480108,25.75,4.04,1784,2018,3,1
18133477,H? An ?ào,7520212,17.25,0.58999997,3460,2018,4,2
18133478,??ng Thành Ái,7510209,21.25,2.8599999,3417,2018,2,2
18133479,V? An Mai,7540101,29.75,8.9899998,3912,2018,3,3
18133480,Bùi B?o Tú,7580101,18.25,4.27,1248,2018,1,2
18133481,D??ng Th?y Hoàng,7480108C,23.5,2.0799999,1003,2018,2,2
18133482,V? Nh? Trung,7340301,15.25,5.7399998,3737,2018,3,2
18133483,?? Thành Ngân,7340301C,18.25,5.0599999,1680,2018,1,2
18133484,Lê Gia S?n,7510303,24.75,5.7800002,1782,2018,2,2
18133485,V? Nh? Vi?t,7580205,28.5,8.9799995,440,2018,1,1
18133486,Tr?n Ng?c H?u,7480201,15.5,6.1500001,1729,2018,3,3
18133487,Bùi M?nh Thiên,7510303A,27.25,1.4400001,2354,2018,2,2
18133488,Lý Khánh Nhi,7580103,28.25,8.9799995,568,2018,3,3
18133489,Hoàng Công B?ng,7510201A,26.25,0.27000001,3630,2018,2,2
18133490,Hoàng Minh H?nh,7510205C,27.25,4.0700002,1999,2018,1,1
18133491,Lê ?ình Giang,7580101,20.25,9.3500004,1208,2018,2,3
18133492,Hu?nh Th?o Lâm,7580205,25.25,4.6799998,2401,2018,2,1
18133493,H? Yên Lam,7510302,22.5,1.6,538,2018,4,3
18133494,Hu?nh Nh? H?i,7580302,27.5,0.38999999,1548,2018,3,3
18133495,Hoàng Th?o Vi?t,7340301C,23.5,3.9300001,1944,2018,3,2
18133496,?? Minh H?u,7510301C,19.25,3.04,26,2018,1,3
18133497,Phan Thanh Hòa,7510301A,16.25,5.5900002,1525,2018,2,2
18133498,Lê Thành H?u,7510202C,21.75,8.1800003,1137,2018,1,1
18133499,Phan Nh? Ân,7510301,18.25,1.02,1333,2018,4,3
18133500,Ngô Vân Vi?t,7510203,29.25,3.29,2613,2018,1,2
18133501,?? Thi?n Linh,7510801C,18.25,9.7700005,2610,2018,4,2
18133502,Ngô Vi Sang,7510203C,16.5,6.6900001,3771,2018,3,1
18133503,H? Gia Thành,7510201,21.5,2.79,2532,2018,1,3
18133504,D??ng Tu?n Mi,7580205,25.25,8.6999998,2404,2018,4,3
18133505,Nguy?n Nh?t Lâm,7510201A,18.5,9.3500004,1376,2018,4,1
18133506,??ng Th?y Tri?u,7510401C,17.5,9.0100002,252,2018,1,1
18133507,D??ng Thanh Phong,7510302N,29.25,7.1799998,33,2018,1,3
18133508,Bùi Ái Thiên,7580101,21.75,9.4799995,4087,2018,2,3
18133509,??ng Hi?u Ngân,7510209,15.5,7.0700002,2262,2018,1,2
18133510,D??ng Trâm Mi,7510203,17.75,8.5900002,1124,2018,3,2
18133511,??ng Th?y Bình,7510302A,27.75,9.71,3082,2018,2,3
18133512,Hoàng Duy Phong,7510406,15.5,3.4400001,1863,2018,1,3
18133513,Tr?n M?nh Lan,7510401C,24.75,1.47,1163,2018,1,1
18133514,Ph?m ??c Khoa,7510801,21.25,0.1,1405,2018,4,2
18133515,Hu?nh Nh?t Giang,7510202A,17.25,1.0599999,207,2018,4,1
18133516,Hu?nh H?i B?ng,7510601A,18.75,9.9300003,3206,2018,4,3
18133517,Ngô Thanh Hà,7510301C,21.5,7.1100001,1057,2018,4,1
18133518,Hu?nh Nh? Lâm,7510201A,25.25,6.5100002,459,2018,1,3
18133519,Tr?n M?nh ?ào,7540101A,26.5,6.00E-02,167,2018,1,2
18133520,D??ng Nh?t Tú,7510102C,22.5,3.99,552,2018,4,2
18133521,V? Vân Mai,7540101A,20.25,4.0700002,1652,2018,3,1
18133522,??ng H?i Thành,7510102A,28.25,0.1,3473,2018,2,1
18133523,??ng H?i B?o,7140231,17.25,9.5699997,4073,2018,1,3
18133524,Ph?m Thu Khuê,7540101C,17.25,7.1300001,1977,2018,1,3
18133525,V? Thanh Thành,7510203C,24.75,9.79,2825,2018,3,1
18133526,??ng An Hi?n,7510406,29.25,0.73000002,1456,2018,1,3
18133527,V? Vi Ái,7510201A,28.25,2.9200001,401,2018,2,2
18133528,Lý M?nh Khanh,7480201,23.25,4.9699998,3224,2018,2,2
18133529,Phan Vi Hòa,7540209,25.75,3.45,1676,2018,3,1
18133530,Lý ??c An,7510303A,21.5,8.96,1071,2018,3,1
18133531,Ngô Ng?c B?ng,7510401,22.75,2.55,2902,2018,2,2
18133532,H? Tu?n H?u,7340122,26.5,7.9200001,2274,2018,1,2
18133533,H? ??c ??c,7510205,28.75,8.2799997,3189,2018,1,3
18133534,D??ng ??c Hông,7510205C,21.25,4.0599999,854,2018,2,2
18133535,Tr?n Thành Hoàng,7480118,28.75,4.8600001,2812,2018,2,2
18133536,Bùi Qu?nh Th?ch,7340301C,17.25,6.5900002,671,2018,3,3
18133537,Phan Vân Ái,7540209,21.5,2.9400001,632,2018,4,2
18133538,Tr?n Tu?n Sinh,7510601,21.75,1.89,3829,2018,3,2
18133539,Ngô Th?y Hoàng,7510302A,24.25,4.0300002,2029,2018,2,2
18133540,Bùi Qu?nh Tín,1510201C,15.5,1.95,2747,2018,4,1
18133541,Hu?nh Hoàng Khuê,7510102A,20.75,8.4700003,2167,2018,3,2
18133542,Tr?n Yên Bích,7510208,29.25,0.28999999,2077,2018,3,2
18133543,Phan Qu?nh Vi?t,7510302,18.5,4.0300002,1583,2018,1,1
18133544,Lê Vi Hoa,7140231,20.5,3.9400001,1722,2018,2,3
18133545,Ph?m M?nh  Tài,7480203,18.5,3.97,277,2018,3,1
18133546,Hoàng Hi?u Bình,7480201C,19.75,0.75,1034,2018,4,2
18133547,Lý Th?o Th?ch,7510102A,28.5,4.48,3459,2018,4,2
18133548,Hu?nh Th?o M?nh,7510208,22.25,1.24,2286,2018,4,2
18133549,H? Qu?nh S?n,7510209,27.25,8.3999996,2559,2018,4,1
18133550,Lê Tu?n Bình,7510206,20.25,3.27,3237,2018,1,1
18133551,Ph?m Hi?u M?nh,7510205,24.75,8.7600002,214,2018,4,1
18133552,Lê Thành H?u,7510302C,22.75,9.6800003,578,2018,3,3
18133553,V? Yên M?nh,7210404,26.25,5.6399999,596,2018,4,1
18133554,Phan Vân Phong,7520212,24.5,4.1199999,63,2018,1,2
18133555,Hoàng Anh ?ào,7510102C,21.5,4.1500001,2788,2018,4,3
18133556,??ng Y?n L?c,7480118,25.5,8.8999996,2467,2018,3,1
18133557,D??ng Minh An,7510201,27.25,8.1599998,836,2018,4,3
18133558,Lê Thanh Trung,7510303A,27.75,4.4499998,446,2018,2,1
18133559,Ph?m V? Tri?u,7480108C,22.5,5.7800002,2363,2018,2,3
18133560,V? Qu?nh Toàn,7510206A,28.5,8.3599997,3657,2018,2,3
18133561,V? Ng?c Bình,7340120,15.25,5.9899998,1657,2018,1,3
18133562,Hoàng H?i Khanh,7510406C,27.25,8.5,4035,2018,1,3
18133563,D??ng Duy Tín,7510402,20.5,7.4000001,1108,2018,2,3
18133564,Ngô Nh? Hoàng,7540101,17.25,2.6199999,724,2018,2,1
18133565,Tr?n Ái Khôi,7480118,27.75,0.47,2834,2018,1,2
18133566,Ph?m Thi?n ?an,7510303,16.25,1.74,1584,2018,4,1
18133567,??ng Huy Khoa,7510402,28.75,9.5799999,1702,2018,3,1
18133568,V? Tu?n Ân,7140231,22.75,8.3100004,2540,2018,3,2
18133569,Tr?n Vi Khanh,7480201C,25.5,6.3200002,2474,2018,3,1
18133570,Hoàng Thành Tri?u,7510201A,21.5,0.28,2827,2018,1,3
18133571,Hoàng Y?n Lan,7510801C,18.25,8.6700001,2781,2018,2,3
18133572,Ph?m Y?n L?i,7510201A,24.25,0.79000002,882,2018,4,3
18133573,Ph?m H?i Linh,7480118,19.25,8.3900003,3431,2018,1,2
18133574,Lý Minh Nhi,7510205A,28.25,9.9099998,3229,2018,1,1
18133575,D??ng Mai ??t,7510202,16.25,2.02,1025,2018,2,2
18133576,Phan Kh?i H?u,7220201,15.5,8.2799997,2092,2018,4,1
18133577,V? ??c Ân,7510302,20.5,5.8000002,2864,2018,4,1
18133578,Ph?m Mai Nhi,7510401,23.25,0.41,2926,2018,2,2
18133579,Phan Thu Ng?c,7510801,18.75,0.18000001,3138,2018,3,1
18133580,Lê Lan Khang,7480108A,18.25,7.9899998,651,2018,3,2
18133581,Lê Hi?u Hòa,7140231,19.5,1.55,2101,2018,1,1
18133582,Ph?m Y?n Th?ch,7510202C,27.5,3.6099999,3707,2018,3,1
18133583,Hu?nh Vân Mai,7480108C,18.25,8.2600002,2098,2018,1,3
18133584,??ng Nh?t Anh,7510402,26.75,8.0600004,3041,2018,3,3
18133585,?? Ng?c Khanh,7340122,18.25,1.04,3328,2018,4,2
18133586,?? Thanh Kh?i,7549002,16.25,5.7399998,1007,2018,2,2
18133587,Lê Hi?u L?i,7510106,22.5,7.5599999,3598,2018,4,2
18133588,Ngô Anh Linh,7510406C,26.25,7.3299999,3736,2018,3,1
18133589,Ngô Anh ??c,7510302,28.5,3.76,1430,2018,3,3
18133590,Bùi Hoài Ân,7510202C,24.5,6.73,1094,2018,3,3
18133591,??ng Thanh Lâm,7510301A,22.5,9.04,1153,2018,1,1
18133592,V? Hoàng Dung,7580103,24.75,5.8499999,1403,2018,4,3
18133593,V? Qu?nh Tín,7510208,19.5,2.3299999,601,2018,1,1
18133594,Hu?nh Thu Nam,7510301A,24.75,8.1000004,434,2018,1,2
18133595,Phan Trâm Long,7540209C,24.5,2.4400001,3296,2018,4,3
18133596,Ngô H?i Long,7510102A,17.5,4.6900001,1817,2018,2,3
18133597,V? Trâm Trung,7510102A,21.75,7.8299999,1782,2018,2,2
18133598,Ph?m Xuân M?nh,7480108A,29.5,1.01,1418,2018,3,2
18133599,Ngô Duy Nguy?t,7510203,23.5,3.4200001,1117,2018,1,1
18133600,Lê Thi?n ?ào,7510302C,18.25,6.8400002,540,2018,4,1
18133601,V? Ái Minh,7510302C,26.25,8.1400003,3866,2018,1,3
18133602,Bùi Th?y Thành,7549002,29.75,3.4400001,2550,2018,4,1
18133603,Hoàng Nh?  Tài,7480108C,20.25,4.6399999,3482,2018,4,2
18133604,Tr?n Thu Nhân,7510202N,28.75,9.6400003,3646,2018,4,3
18133605,Hu?nh Vi ?an,7510205C,27.25,2.9100001,1899,2018,2,2
18133606,Hu?nh V? Mi,7510301A,17.75,5.5700002,3949,2018,4,1
18133607,V? Vân Tín,7510102A,16.5,8.7799997,1313,2018,4,2
18133608,V? Hi?u Trung,7510205A,27.25,3.55,536,2018,4,2
18133609,Phan Th?o Khanh,7480118,29.5,8.7399998,1252,2018,2,1
18133610,Ngô V? C?nh,7480108,16.5,8.2700005,1064,2018,2,2
18133611,Ph?m Nh? Giang,7580103,25.25,9.0500002,2386,2018,3,3
18133612,?? Nh?t Mi,7510203C,27.5,5.4200001,2556,2018,2,2
18133613,Phan Ng?c Thiên,7510302,15.5,1.1,3607,2018,4,3
18133614,Tr?n ??c Thiên,7510402,19.5,1.12,3298,2018,2,2
18133615,Lý B?o Khuê,7510406,22.5,5.00E-02,79,2018,2,2
18133616,Lý Trâm Sinh,7510406,18.5,0.69999999,2687,2018,1,2
18133617,Ngô Nh?t Khang,7510102A,18.5,9.2299995,1516,2018,2,2
18133618,?? Gia Kh?i,7520117,15.25,6.8299999,2525,2018,1,1
18133619,Hu?nh Th?o Khoa,7210404C,21.75,7.6900001,3125,2018,4,3
18133620,Hoàng Gia Nhân,7210404,27.25,9.2600002,1700,2018,3,1
18133621,Bùi Y?n Nhân,7340301C,19.75,3.6400001,2023,2018,4,3
18133622,Tr?n Kh?i Nhi,7510106,15.5,2.8,1088,2018,1,3
18133623,Lý Mai Lan,7510102,15.5,3.79,2041,2018,3,2
18133624,Nguy?n Vân ?an,7510201,27.5,3.8699999,971,2018,4,1
18133625,Phan Vân Trung,7140231,27.25,7.1500001,2213,2018,4,3
18133626,D??ng ?ình Thành,7510206,28.5,2.47,81,2018,3,3
18133627,Phan Mai Nhân,7510302N,15.75,8.4099998,699,2018,2,3
18133628,Hu?nh Thành Long,7540209,18.5,3.6900001,3684,2018,1,2
18133629,D??ng Nh?t S?n,7480118,23.75,4.3499999,2192,2018,3,1
18133630,Nguy?n Hoài Khôi,7540209C,17.75,6.8400002,1409,2018,4,2
18133631,Lý An Th?ch,7510301A,29.5,7.6300001,3949,2018,4,1
18133632,Ngô Lan  Tài,7510202C,20.75,6.1999998,3845,2018,4,2
18133633,D??ng V? Hi?n,7480201A,27.75,7.3400002,1090,2018,3,1
18133634,Lê Vi C?nh,7510801C,17.5,8.1499996,2130,2018,3,2
18133635,Ngô Thi?n Ng?c,7480118,22.75,0.18000001,1424,2018,3,2
18133636,H? Trâm Dung,7480118,26.25,6.1199999,828,2018,2,2
18133637,?? Hi?u Hà,7510205A,26.25,1.92,937,2018,4,2
18133638,?? B?o Tri?u,7580205,27.25,1.92,3452,2018,4,3
18133639,Lê Xuân Khang,7510209,22.75,2.8299999,2804,2018,2,3
18133640,Hoàng Gia An,7480108,17.5,7.5900002,3011,2018,3,3
18133641,??ng Ng?c L?c,7480201,23.5,8.7600002,21,2018,1,2
18133642,Hoàng Trâm S?n,7480118,29.5,8.7700005,907,2018,4,3
18133643,V? Nh? B?ng,7340301C,22.5,9.29,2703,2018,2,1
18133644,Hoàng Huy Khang,7340301C,16.5,3.23,3313,2018,1,3
18133645,??ng Khánh Nguy?t,7480108C,16.25,9.8100004,1369,2018,4,1
18133646,V? B?o Ng?c,7480201,15.25,1.77,3232,2018,2,3
18133647,Tr?n Thu Bình,7510302A,23.25,4.5999999,3325,2018,1,2
18133648,Ngô Khánh Hi?n,7510301,16.75,9.0799999,2770,2018,2,1
18133649,Nguy?n Hoài Ái,7510302A,22.5,5.71,782,2018,3,3
18133650,Bùi Xuân B?ng,7540209C,15.75,7.8499999,2907,2018,1,2
18133651,Lê Hoài ?oan,7480201C,16.25,0.76999998,2846,2018,4,2
18133652,??ng Anh Tín,7480108,23.5,4.2600002,3184,2018,4,3
18133653,Hu?nh Hoàng Khoa,7510302,16.75,7.3099999,2929,2018,1,1
18133654,Tr?n Anh ??c,7510203A,17.75,7.8699999,2032,2018,2,2
18133655,Lê Gia Thành,7580205,17.75,9.46,2873,2018,1,2
18133656,Bùi Y?n Trung,7580101,20.75,2.0999999,4041,2018,3,3
18133657,Hoàng Nh? Ngân,7510601A,22.75,5.0100002,1082,2018,1,1
18133658,??ng An C?nh,7480203,19.25,5.1199999,488,2018,4,2
18133659,H? Xuân Ph??ng,7510205,24.25,4.5999999,2507,2018,2,3
18133660,D??ng Th?y Phong,7510106,15.75,9.9099998,2121,2018,1,1
18133661,D??ng Ng?c Dung,7510205C,22.75,6.5,1387,2018,3,1
18133662,Phan B?o ?an,7540101A,25.75,2.4300001,2645,2018,4,1
18133663,Bùi ??c Tú,7510202,27.25,6.8299999,1344,2018,1,3
18133664,Lê Mai H?i,7510202C,16.25,1.6799999,2098,2018,3,1
18133665,D??ng Duy Thiên,7510303,28.5,5.9099998,907,2018,1,2
18133666,Hu?nh Gia Tín,7510206,22.5,1,2598,2018,1,3
18133667,Ph?m Thanh Tri?u,7510206,28.75,5.8800001,3451,2018,1,1
18133668,Tr?n Vi Châu,7540101A,24.5,0.63,3612,2018,1,1
18133669,D??ng Th?y Ngân,7210404C,29.5,2.72,3105,2018,4,1
18133670,Tr?n Vi Khanh,7480118,15.5,5.9200001,401,2018,1,1
18133671,Phan Ái Khang,7510601C,28.75,5.73,3453,2018,2,2
18133672,Hu?nh Mai Hòa,7510202,26.25,0.60000002,3234,2018,3,3
18133673,Bùi Hoài Ng?c,7510605,25.5,6.6799998,2699,2018,3,2
18133674,Ngô Hoàng Bích,7520117,29.25,6.25,797,2018,2,2
18133675,Ngô ??c Tri?u,7480201C,19.25,6.6300001,1239,2018,3,2
18133676,D??ng Minh Ái,7480118,20.5,8.6899996,649,2018,2,2
18133677,Phan M?nh Mi,7220201,25.25,4.3400002,575,2018,4,1
18133678,Tr?n M?nh Sinh,7510102C,27.5,8.96,1395,2018,3,3
18133679,Phan Vi Tri?u,7340301,26.75,4.8800001,2538,2018,3,3
18133680,Nguy?n Hi?u An,7510205A,26.75,0.17,2550,2018,1,1
18133681,D??ng Nh?t B?ng,7510801C,23.75,4.02,155,2018,1,1
18133682,??ng Qu?nh Tri?u,7340301C,18.25,0.27000001,3909,2018,4,3
18133683,V? Nh? An,7510302N,20.5,5.6599998,2729,2018,4,2
18133684,Hoàng Qu?nh An,7340301C,15.75,3.5799999,902,2018,3,2
18133685,Phan Nh? Linh,7540209,15.75,2.3199999,2570,2018,1,1
18133686,Lý Hi?u Thiên,7510208,26.25,8.1199999,2535,2018,3,3
18133687,?? Thi?n ??t,7510303C,25.5,9.5200005,2727,2018,1,2
18133688,??ng M?nh An,7510202,21.75,0.28,916,2018,2,1
18133689,V? Thanh ??c,7210403,26.5,3.6500001,3425,2018,3,1
18133690,?? An Tri?u,7510201A,28.5,1.14,2677,2018,4,2
18133691,Hu?nh Khánh Ngân,7510406C,15.25,6.0900002,3965,2018,1,3
18133692,Lê Trâm Hòa,7480108C,15.25,0.25999999,55,2018,4,3
18133693,Phan V? An,7510406,22.25,9.0699997,154,2018,4,2
18133694,Hoàng Công ?ào,7510303,21.5,2.48,2625,2018,3,2
18133695,Ph?m M?nh Hà,7340301C,27.25,1.64,3391,2018,4,2
18133696,Nguy?n ??c Ph??ng,7510301A,18.25,1.75,510,2018,1,1
18133697,Lý Tu?n Khuê,7510202N,25.25,3.46,1555,2018,1,2
18133698,??ng Th?o Thành,7480118,29.75,5.02,40,2018,2,3
18133699,Ph?m ??c B?ng,7510206A,25.5,3.48,479,2018,4,2
18133700,Ngô Nh?t B?o,7510202A,20.5,8.5799999,4093,2018,4,1
18133701,Bùi Hoài Hòa,7480201C,23.5,9.3900003,347,2018,2,1
18133702,??ng Gia Khôi,7810202,24.5,7.77,331,2018,3,2
18133703,Hoàng Thành ?oan,7510203,23.5,9.54,3253,2018,4,1
18133704,Hoàng Anh Nhi,7549002,18.75,8.2399998,4060,2018,3,1
18133705,Bùi Hoài Long,7510205A,29.25,4.2600002,2997,2018,3,1
18133706,Phan Thành H?i,7340120,17.75,5.8899999,3414,2018,3,3
18133707,Lý Nh? Mai,7510106,19.25,1.66,1317,2018,3,1
18133708,Ngô Xuân Hoa,7510205A,18.25,9.75,2283,2018,1,2
18133709,Ngô Thành Ngân,7580103,16.25,1.26,2539,2018,2,2
18133710,?? Y?n Th?ch,7510303,25.75,3.48,1485,2018,3,3
18133711,Lê Nh? L?c,7210404,25.75,6.8400002,1421,2018,3,3
18133712,V? Khánh Khôi,7510206,24.25,1.29,2017,2018,1,2
18133713,Ph?m Anh Bình,7540101,28.25,3.21,2938,2018,2,2
18133714,Ngô Hoàng ??t,7549002,27.75,4.25,2373,2018,2,3
18133715,Lê Ái Nguy?t,7510401,18.75,2.4400001,2559,2018,3,2
18133716,??ng Th?y S?n,7510801C,18.75,4.3299999,2578,2018,1,1
18133717,Hoàng Vi H?nh,7510208,28.5,5.0599999,723,2018,4,2
18133718,??ng Thu Bích,7510106,15.25,6.8299999,816,2018,3,3
18133719,Bùi Hi?u Th?ch,7510801C,18.75,3.3599999,1876,2018,1,2
18133720,Ngô Thi?n Hoa,7340301,17.25,5.8499999,1482,2018,4,2
18133721,Nguy?n B?o Lâm,7510601C,21.75,1.1,211,2018,3,1
18133722,Tr?n Duy Mai,7480201A,24.75,3.5999999,1517,2018,3,2
18133723,Ngô Mai Hoa,7480108C,15.75,8.8699999,3873,2018,4,3
18133724,?? Hoài Lan,7510205C,16.25,2.1400001,493,2018,3,1
18133725,?? Th?y Minh,1510201C,16.25,5.9699998,463,2018,3,1
18133726,V? Vân Ân,7510302,23.75,6.1999998,2054,2018,4,2
18133727,Hu?nh Huy Khuê,7510202,26.5,6.4499998,136,2018,4,3
18133728,Lý Anh Khoa,7510208,26.5,8.1099997,2707,2018,3,1
18133729,V? Yên Bích,7510203A,21.5,0.22,2341,2018,2,3
18133730,Nguy?n Thanh Ái,7520212,22.25,9.1599998,219,2018,4,3
18133731,Hu?nh Khánh Tú,7810202,25.25,7.0599999,729,2018,3,2
18133732,Ph?m Vi Kh?i,7210404,18.25,9.6099997,2243,2018,3,2
18133733,Lê Tu?n Nhân,7210403,29.5,1.13,1879,2018,1,1
18133734,V? Mai Khang,7510202N,15.25,1.4400001,1721,2018,2,1
18133735,Hoàng Nh?t Bích,7540101C,22.25,3.9400001,2096,2018,1,3
18133736,Phan Trâm Kh?i,7510206C,22.25,9.4200001,1178,2018,1,2
18133737,Ngô Vi Tri?u,7480118,27.25,9.9200001,990,2018,3,1
18133738,H? Nh? Anh,7510301A,16.5,3.1400001,1233,2018,2,1
18133739,Phan Ái Mi,7580205,16.75,9.2399998,2919,2018,3,3
18133740,V? Minh Mai,7510301A,27.5,4.8699999,3486,2018,3,1
18133741,??ng Thành Hông,7510302A,26.75,7.9699998,237,2018,1,1
18133742,Nguy?n Tu?n Ng?c,7510205C,26.75,1.45,390,2018,1,3
18133743,Lê V? Tú,7510102C,27.25,1.88,2044,2018,4,2
18133744,V? An Lam,7480201C,15.25,4.3099999,956,2018,2,1
18133745,Phan ?ình Di?m,7480201C,18.25,7.4400001,740,2018,2,2
18133746,V? Nh? Linh,7510401C,18.25,4.7199998,729,2018,3,3
18133747,??ng Ái L?i,7510401,20.25,5.3200002,912,2018,2,2
18133748,V? Hi?u Long,7480201A,25.25,5.5999999,390,2018,4,1
18133749,Bùi An S?n,7510301C,28.75,4.9299998,689,2018,1,1
18133750,Hoàng Th?y M?nh,7810202,27.25,1.4299999,1802,2018,4,3
18133751,Bùi M?nh C?nh,7510301C,25.75,9.1599998,1724,2018,3,2
18133752,Hu?nh M?nh ?oan,7480201C,29.25,0.34999999,1236,2018,3,1
18133753,Hoàng Tu?n Khang,7580205,15.25,6.1700001,3123,2018,2,3
18133754,H? Thành Hòa,7210403,15.75,9.0100002,154,2018,4,2
18133755,?? Vi Ph??ng,7510202,24.5,2.8499999,1191,2018,3,3
18133756,D??ng Kh?i Hoàng,7210404C,24.5,7.9699998,2118,2018,1,3
18133757,H? B?o Anh,7540101A,28.25,8.7799997,3092,2018,2,2
18133758,Bùi Công Hà,7340301C,27.5,5.0900002,2579,2018,3,3
18133759,H? Khánh Minh,7510601A,28.25,5.5799999,1639,2018,1,2
18133760,Ph?m Ái Linh,7510203A,18.5,2.4200001,2075,2018,2,1
